DatePlayed,KickOffTime,HomeTeamId,AwayTeamId
20241123,2000,73,1809
20241124,1400,379,66
20241124,1600,71,1738
20241124,1600,57,1530
20241124,1600,69,378
20241124,1945,64,219
20241129,2000,73,71
20241130,1600,70,65
20241130,1800,74,1819
20241130,2000,219,69
20241201,1400,378,76
20241201,1600,379,64
20241201,1600,1738,1530
20241201,1600,1809,57
20241201,1945,66,72
20241206,2000,72,1738
20241207,1600,1530,66
20241207,1800,65,378
20241207,2000,57,73
20241208,1400,64,70
20241208,1600,76,379
20241208,1600,69,1809
20241208,1600,71,74
20241208,1945,1819,219
20241213,2000,70,72
20241214,1600,379,69
20241214,1800,57,64
20241214,2000,219,65
20241215,1400,1809,1819
20241215,1600,74,1530
20241215,1600,378,71
20241215,1600,1738,76
20241215,1945,73,66
20250103,2000,72,74
20250104,1600,64,1809
20250104,1800,66,70
20250104,2000,219,1738
20250105,1400,1819,379
20250105,1600,65,71
20250105,1600,76,57
20250105,1600,1530,378
20250105,1945,69,73
20250110,2000,74,219
20250111,1600,379,72
20250111,1800,71,69
20250111,2000,378,66
20250112,1400,1809,76
20250112,1600,57,65
20250112,1600,1738,64
20250112,1600,70,1530
20250112,1945,73,1819
20250117,2000,219,76
20250118,1600,1819,71
20250118,1800,66,1809
20250118,2000,65,72
20250119,1400,70,69
20250119,1600,379,1738
20250119,1600,1530,57
20250119,1600,74,378
20250119,1945,64,73
20250124,2000,69,74
20250125,1600,73,379
20250125,1800,76,65
20250125,2000,71,66
20250126,1400,1809,70
20250126,1600,57,1819
20250126,1600,1738,378
20250126,1600,64,1530
20250126,1945,72,219
20250131,2000,65,1819
20250201,1600,70,64
20250201,1800,379,71
20250201,2000,378,73
20250202,1400,69,57
20250202,1600,1530,1738
20250202,1600,1809,72
20250202,1600,74,76
20250202,1945,219,66
20250207,2000,72,64
20250208,1600,1530,219
20250208,1800,66,379
20250208,2000,1819,74
20250209,1400,65,1738
20250209,1600,71,378
20250209,1600,57,1809
20250209,1600,76,70
20250209,1945,73,69
20250214,2000,70,66
20250215,1600,64,76
20250215,1800,1809,73
20250215,2000,69,71
20250216,1400,378,57
20250216,1600,379,1530
20250216,1600,1738,72
20250216,1600,74,65
20250216,1945,219,1819
20250221,2000,72,70
20250222,1600,71,64
20250222,1800,65,69
20250222,2000,57,219
20250223,1400,74,379
20250223,1600,1819,1530
20250223,1600,1738,1809
20250223,1600,76,378
20250223,1945,66,73
20250228,2000,66,378
20250301,1600,69,379
20250301,1800,1819,72
20250301,2000,219,71
20250302,1400,70,74
20250302,1600,57,76
20250302,1600,64,1738
20250302,1600,1530,1809
20250302,1945,73,65
20250307,2000,65,70
20250308,1600,1809,69
20250308,1800,72,66
20250308,2000,74,73
20250309,1400,1738,1819
20250309,1600,71,76
20250309,1600,379,57
20250309,1600,378,1530
20250309,1945,219,64
20250314,2000,71,65
20250315,1600,66,1738
20250315,1800,70,1819
20250315,2000,64,74
20250316,1400,72,57
20250316,1600,378,379
20250316,1600,1530,69
20250316,1600,76,1809
20250316,1945,73,219
20250328,2000,379,219
20250329,1600,76,66
20250329,1800,1819,73
20250329,2000,69,72
20250330,1400,1809,378
20250330,1600,57,70
20250330,1600,1738,71
20250330,1600,1530,74
20250330,1945,65,64
20250404,2000,73,1530
20250405,1600,219,1809
20250405,1800,72,71
20250405,2000,66,65
20250406,1400,378,69
20250406,1600,379,76
20250406,1600,70,1738
20250406,1600,74,57
20250406,1945,64,1819
20250411,2000,64,379
20250412,1600,1738,74
20250412,1800,57,66
20250412,2000,71,73
20250413,1400,1809,65
20250413,1600,1819,378
20250413,1600,1530,70
20250413,1600,76,72
20250413,1945,69,219
20250418,2000,73,1738
20250419,1600,69,76
20250419,1800,74,71
20250419,2000,219,70
20250420,1400,72,1530
20250420,1600,65,57
20250420,1600,379,1809
20250420,1600,378,64
20250420,1945,1819,66
20250425,2000,66,74
20250426,1600,1738,69
20250426,1800,76,1819
20250426,2000,219,378
20250427,1400,71,1809
20250427,1600,70,379
20250427,1600,64,57
20250427,1600,1530,65
20250427,1945,73,72
20250502,2000,76,73
20250503,1600,378,70
20250503,1800,72,379
20250503,2000,66,64
20250504,1400,1819,69
20250504,1600,71,1530
20250504,1600,57,1738
20250504,1600,1809,74
20250504,1945,65,219
20250511,2000,1738,219
20250511,2000,70,73
20250511,2000,57,71
20250511,2000,69,66
20250511,2000,378,65
20250511,2000,379,1819
20250511,2000,1530,76
20250511,2000,1809,64
20250511,2000,74,72
20250518,2000,76,1738
20250518,2000,66,1530
20250518,2000,219,74
20250518,2000,73,57
20250518,2000,64,69
20250518,2000,71,70
20250518,2000,1819,1809
20250518,2000,72,378
20250518,2000,65,379
