DatePlayed,KickOffTime,HomeTeamId,AwayTeamId
20250217,1945,55,1746
20250221,1945,1842,45
20250222,1400,1745,48
20250222,1700,1746,115845
20250222,1945,54,131681
20250223,1130,206,110374
20250223,1400,347,55
20250223,1400,131682,110556
20250223,1700,50,189
20250223,1945,52,111811
20250224,1945,205,115841
20250228,1945,52,1745
20250301,1400,115845,205
20250301,1700,189,1842
20250301,1945,131681,115841
20250302,1130,110556,1746
20250302,1400,110374,347
20250302,1400,45,206
20250302,1700,55,50
20250302,1945,48,131682
20250303,1945,111811,54
20250307,1945,1842,110556
20250308,1400,1745,205
20250308,1700,1746,52
20250308,1945,50,54
20250309,1130,206,189
20250309,1400,131682,111811
20250309,1400,115841,55
20250309,1700,45,115845
20250309,1945,48,110374
20250310,1945,347,131681
20250314,1945,115845,131682
20250315,1400,189,115841
20250315,1700,110556,347
20250315,1945,52,1842
20250316,1130,131681,1745
20250316,1400,111811,50
20250316,1400,55,206
20250316,1400,54,1746
20250316,1700,205,48
20250316,1945,110374,45
20250328,1945,1842,111811
20250329,1400,1745,1746
20250329,1700,110374,115845
20250329,1945,206,50
20250330,1130,45,110556
20250330,1400,347,52
20250330,1400,115841,54
20250330,1700,131682,55
20250330,1945,48,131681
20250331,1945,205,189
20250404,1945,189,48
20250405,1400,1746,1842
20250405,1700,110556,55
20250405,1945,115845,115841
20250406,1130,347,205
20250406,1400,111811,1745
20250406,1400,131681,110374
20250406,1700,50,131682
20250406,1945,52,45
20250407,1945,54,206
20250411,1945,55,131681
20250412,1400,115845,189
20250412,1700,1745,54
20250412,1945,45,347
20250413,1130,110374,50
20250413,1400,206,110556
20250413,1400,131682,1842
20250413,1700,205,111811
20250413,1945,115841,52
20250414,1945,48,1746
20250418,1945,52,206
20250419,1400,189,131682
20250419,1700,1842,110374
20250419,1945,50,45
20250420,1130,54,55
20250420,1400,110556,115841
20250420,1400,1746,205
20250420,1700,347,1745
20250420,1945,131681,115845
20250421,1945,111811,48
20250425,1945,205,131681
20250426,1400,115845,347
20250426,1700,1745,110556
20250426,1945,45,111811
20250427,1130,110374,1746
20250427,1400,206,1842
20250427,1400,115841,50
20250427,1700,55,189
20250427,1945,131682,52
20250428,1945,48,54
20250502,1945,189,45
20250503,1400,1842,55
20250503,1700,1746,115841
20250503,1945,131682,206
20250504,1130,347,48
20250504,1400,111811,115845
20250504,1400,50,1745
20250504,1700,110556,131681
20250504,1945,52,110374
20250505,1945,54,205
20250509,1945,54,131682
20250510,1400,115845,52
20250510,1700,1745,1842
20250510,1945,205,110374
20250511,1130,1746,50
20250511,1400,206,347
20250511,1400,55,111811
20250511,1700,131681,189
20250511,1945,115841,45
20250512,1945,48,110556
20250518,1400,347,54
20250518,1400,110374,189
20250518,1400,110556,115845
20250518,1400,111811,1746
20250518,1400,206,1745
20250518,1400,45,55
20250518,1400,52,131681
20250518,1400,50,48
20250518,1400,1842,205
20250518,1400,131682,115841
20250525,1400,131681,111811
20250525,1400,115841,347
20250525,1400,115845,50
20250525,1400,189,110556
20250525,1400,1746,206
20250525,1400,1745,131682
20250525,1400,205,45
20250525,1400,48,1842
20250525,1400,55,110374
20250525,1400,54,52
