101,2
101,3
103,0
103,1
103,2
103,3
103,4
103,5
103,6
103,7
103,8
103,9
103,10
103,11
103,12
103,13
103,14
103,15
105,0
105,1
105,2
105,3
105,4
105,5
106,0
106,1
106,2
106,3
106,4
106,5
108,0
108,1
109,0
109,1
110,0
110,1
111,0
111,1
112,0
112,1
113,0
113,1
114,0
114,1
115,0
115,1
116,0
116,1
117,0
117,1
119,0
119,1
119,2
119,3
119,4
119,5
119,6
119,7
119,8
119,9
121,0
121,1
121,2
121,3
121,4
122,0
122,1
122,2
122,3
122,4
124,0
124,1
125,0
125,1
126,0
126,1
127,0
127,1
128,0
128,1
129,0
129,1
130,0
130,1
132,0
133,0
133,1
133,2
133,3
133,4
133,5
133,6
133,7
133,8
133,9
133,10
133,11
133,12
133,13
133,14
133,15
133,16
133,17
133,18
133,19
133,20
133,21
133,22
133,23
133,24
133,25
133,26
133,27
133,28
133,29
133,30
133,31
133,32
133,33
133,34
135,0
135,1
135,2
135,3
135,4
135,5
135,6
135,7
135,8
135,9
135,10
135,11
135,12
135,13
135,14
135,15
135,16
135,17
135,18
135,19
135,20
135,21
135,22
135,23
135,24
135,25
135,26
135,27
135,28
135,29
135,30
135,31
135,32
135,33
135,34
135,35
137,0
137,1
137,2
137,3
137,4
137,5
137,6
137,7
138,0
138,1
138,2
138,3
138,4
138,5
138,6
138,7
140,0
140,1
141,0
141,1
142,0
142,1
143,0
143,1
144,0
144,1
145,0
145,1
146,0
146,1
147,0
147,1
149,0
149,1
149,2
149,3
149,4
149,5
149,6
149,7
150,0
150,1
150,2
150,3
150,4
150,5
150,6
150,7
152,0
152,1
153,0
153,1
154,0
154,1
155,0
155,1
156,0
156,1
157,0
157,1
158,0
158,1
159,0
159,1
161,0
161,1
161,2
161,3
161,4
161,5
161,6
161,7
163,0
163,1
164,0
164,1
165,0
165,1
166,0
166,1
168,0
168,1
168,2
168,3
170,0
170,1
171,0
171,1
173,0
173,1
176,0
176,1
176,2
176,3
176,4
176,5
176,6
176,7
176,8
176,9
176,10
176,11
176,12
176,13
177,0
177,1
177,2
177,3
177,4
177,5
177,6
177,7
177,8
177,9
177,10
177,11
177,12
177,13
177,14
177,15
179,0
179,1
179,2
179,3
179,4
179,5
179,6
179,7
179,8
179,9
179,10
179,11
179,12
179,13
179,14
179,15
179,16
179,17
179,18
179,19
179,20
179,21
181,0
181,1
181,2
181,3
181,4
181,5
181,6
181,7
181,8
181,9
181,10
182,0
182,1
182,2
182,3
182,4
182,5
182,6
182,7
182,8
182,9
182,10
184,0
184,1
185,0
185,1
186,0
186,1
187,0
187,1
188,0
188,1
189,0
189,1
190,0
190,1
191,0
191,1
192,0
192,1
193,0
193,1
194,0
194,1
196,0
196,1
196,2
196,3
196,4
196,5
196,6
196,7
196,8
196,9
196,10
196,11
196,12
196,13
196,14
196,15
196,16
196,17
196,18
196,19
196,20
196,21
196,22
196,23
196,24
196,25
196,26
196,27
196,28
196,29
196,30
196,31
196,32
196,33
196,34
196,35
198,0
198,1
198,2
198,3
198,4
198,5
198,6
198,7
198,8
198,9
198,10
198,11
198,12
198,13
198,14
198,15
198,16
198,17
198,18
198,19
198,20
198,21
198,22
198,23
198,24
198,25
198,26
198,27
198,28
198,29
198,30
198,31
198,32
198,33
198,34
198,35
200,0
200,1
200,2
200,3
200,4
200,5
200,6
200,7
201,0
201,1
201,2
201,3
201,4
201,5
201,6
201,7
203,0
203,1
204,0
204,1
205,0
205,1
206,0
206,1
207,0
207,1
208,0
208,1
209,0
209,1
210,0
210,1
212,0
212,1
212,2
212,3
212,4
212,5
212,6
212,7
213,0
213,1
213,2
213,3
213,4
213,5
213,6
213,7
215,0
215,1
216,0
216,1
217,0
217,1
218,0
218,1
219,0
219,1
220,0
220,1
221,0
221,1
222,0
222,1
224,0
224,1
224,2
224,3
224,4
224,5
224,6
224,7
226,0
226,1
227,0
227,1
228,0
228,1
229,0
229,1
231,0
231,1
231,2
231,3
233,0
233,1
234,0
234,1
236,0
236,1
239,0
239,1
239,2
239,3
239,4
239,5
239,6
239,7
239,8
239,9
239,10
239,11
239,12
239,13
239,14
239,15
239,16
239,17
239,18
240,0
240,1
240,2
240,3
240,4
240,5
240,6
240,7
240,8
240,9
240,10
240,11
242,0
242,1
242,2
242,3
242,4
242,5
242,6
242,7
242,8
242,9
242,10
242,11
244,0
244,1
244,2
244,3
244,4
244,5
245,0
245,1
245,2
245,3
245,4
245,5
247,0
247,1
248,0
248,1
249,0
249,1
250,0
250,1
251,0
251,1
252,0
252,1
254,0
254,1
254,2
254,3
254,4
254,5
254,6
254,7
254,8
254,9
254,10
254,11
254,12
254,13
254,14
254,15
254,16
254,17
254,18
254,19
254,20
254,21
254,22
254,23
254,24
254,25
254,26
254,27
254,28
254,29
254,30
254,31
254,32
254,33
254,34
254,35
256,0
256,1
256,2
256,3
256,4
256,5
256,6
256,7
256,8
256,9
256,10
256,11
256,12
256,13
256,14
256,15
256,16
256,17
256,18
256,19
256,20
256,21
256,22
256,23
256,24
256,25
256,26
256,27
256,28
256,29
256,30
256,31
256,32
256,33
256,34
256,35
258,0
258,1
258,2
258,3
258,4
258,5
258,6
258,7
259,0
259,1
259,2
259,3
259,4
259,5
259,6
259,7
261,0
261,1
262,0
262,1
263,0
263,1
264,0
264,1
265,0
265,1
266,0
266,1
267,0
267,1
268,0
268,1
270,0
270,1
270,2
270,3
270,4
270,5
270,6
270,7
271,0
271,1
271,2
271,3
271,4
271,5
271,6
271,7
273,0
273,1
274,0
274,1
275,0
275,1
276,0
276,1
277,0
277,1
278,0
278,1
279,0
279,1
280,0
280,1
282,0
282,1
282,2
282,3
282,4
282,5
282,6
282,7
284,0
284,1
285,0
285,1
286,0
286,1
287,0
287,1
289,0
289,1
289,2
289,3
291,0
291,1
292,0
292,1
294,0
294,1
297,0
297,1
297,2
297,3
297,4
297,5
297,6
297,7
297,8
298,0
298,1
298,2
298,3
298,4
298,5
298,6
298,7
300,0
300,1
300,2
300,3
300,4
300,5
300,6
300,7
300,8
300,9
300,10
300,11
300,12
300,13
300,14
300,15
302,0
302,1
302,2
302,3
303,0
303,1
303,2
303,3
304,0
304,1
304,2
304,3
305,0
305,1
305,2
305,3
307,0
307,1
307,2
307,3
308,0
308,1
308,2
308,3
310,0
310,1
311,0
311,1
312,0
312,1
313,0
313,1
315,0
315,1
316,0
316,1
318,0
318,1
322,0
322,1
322,2
322,3
322,4
322,5
322,6
322,7
322,8
322,9
322,10
322,11
324,0
324,1
325,0
325,1
326,0
326,1
327,0
327,1
329,0
329,1
330,0
330,1
331,0
331,1
332,0
332,1
334,0
334,1
335,0
335,1
337,0
337,1
340,0
340,1
340,2
340,3
340,4
340,5
340,6
340,7
340,8
340,9
340,10
340,11
342,0
342,1
342,2
342,3
342,4
342,5
343,0
343,1
343,2
343,3
343,4
343,5
347,0
347,1
349,0
349,1
353,0
353,1
353,2
353,3
353,4
353,5
353,6
353,7
353,8
353,9
353,10
353,11
353,12
353,13
353,14
353,15
355,0
355,1
356,0
356,1
357,0
357,1
358,0
358,1
359,0
359,1
360,0
360,1
361,0
361,1
362,0
362,1
364,0
364,1
365,0
365,1
366,0
366,1
367,0
367,1
369,0
369,1
370,0
370,1
372,0
372,1
375,0
375,1
375,2
375,3
375,4
375,5
375,6
375,7
375,8
375,9
375,10
375,11
375,12
375,13
375,14
375,15
377,0
377,1
377,2
377,3
377,4
377,5
378,0
378,1
378,2
378,3
378,4
378,5
382,0
382,1
386,0
386,1
386,2
386,3
386,4
386,5
386,6
386,7
386,8
386,9
386,10
386,11
388,0
388,1
389,0
389,1
390,0
390,1
391,0
391,1
393,0
393,1
394,0
394,1
395,0
395,1
396,0
396,1
398,0
398,1
399,0
399,1
401,0
401,1
404,0
404,1
404,2
404,3
404,4
404,5
404,6
404,7
404,8
404,9
404,10
404,11
406,0
406,1
406,2
406,3
406,4
406,5
407,0
407,1
407,2
407,3
407,4
407,5
411,0
411,1
415,0
415,1
418,0
418,1
418,2
418,3
418,4
418,5
418,6
418,7
418,8
418,9
418,10
418,11
418,12
418,13
418,14
418,15
418,16
418,17
418,18
418,19
418,20
418,21
418,22
418,23
420,0
420,1
420,2
420,3
420,4
420,5
420,6
420,7
420,8
420,9
420,10
420,11
420,12
420,13
420,14
420,15
420,16
420,17
420,18
420,19
420,20
420,21
420,22
420,23
422,0
422,1
423,0
423,1
424,0
424,1
425,0
425,1
426,0
426,1
427,0
427,1
428,0
428,1
429,0
429,1
431,0
431,1
431,2
431,3
431,4
431,5
431,6
431,7
431,8
431,9
431,10
431,11
431,12
431,13
431,14
431,15
431,16
431,17
431,18
431,19
431,20
431,21
431,22
431,23
431,24
431,25
431,26
431,27
431,28
431,29
431,30
431,31
431,32
431,33
431,34
431,35
431,36
431,37
431,38
431,39
433,0
433,1
434,0
434,1
435,0
435,1
436,0
436,1
437,0
437,1
438,0
438,1
439,0
439,1
440,0
440,1
441,0
441,1
442,0
442,1
443,0
443,1
444,0
444,1
445,0
445,1
446,0
446,1
447,0
447,1
448,0
448,1
449,0
449,1
450,0
450,1
451,0
451,1
452,0
452,1
454,0
454,1
454,2
454,3
454,4
454,5
454,6
454,7
454,8
454,9
454,10
454,11
454,12
454,13
454,14
454,15
454,16
454,17
454,18
454,19
454,20
454,21
454,22
454,23
454,24
454,25
454,26
454,27
454,28
454,29
454,30
454,31
454,32
454,33
454,34
454,35
454,36
454,37
454,38
454,39
454,40
454,41
454,42
454,43
454,44
454,45
454,46
454,47
454,48
454,49
454,50
454,51
454,52
454,53
454,54
454,55
454,56
454,57
454,58
454,59
454,60
454,61
454,62
454,63
456,0
456,1
457,0
457,1
458,0
458,1
459,0
459,1
460,0
460,1
461,0
461,1
462,0
462,1
463,0
463,1
464,0
464,1
465,0
465,1
466,0
466,1
467,0
467,1
468,0
468,1
469,0
469,1
470,0
470,1
471,0
471,1
472,0
472,1
473,0
473,1
474,0
474,1
475,0
475,1
476,0
476,1
477,0
477,1
478,0
478,1
479,0
479,1
480,0
480,1
481,0
481,1
482,0
482,1
483,0
483,1
484,0
484,1
485,0
485,1
486,0
486,1
487,0
487,1
489,0
489,1
489,2
489,3
489,4
489,5
489,6
489,7
489,8
489,9
489,10
489,11
489,12
489,13
489,14
489,15
489,16
489,17
489,18
489,19
489,20
489,21
489,22
489,23
489,24
489,25
489,26
489,27
489,28
489,29
489,30
489,31
491,0
491,1
492,0
492,1
493,0
493,1
494,0
494,1
495,0
495,1
496,0
496,1
497,0
497,1
498,0
498,1
499,0
499,1
500,0
500,1
501,0
501,1
502,0
502,1
503,0
503,1
504,0
504,1
505,0
505,1
506,0
506,1
508,0
508,1
508,2
508,3
508,4
508,5
508,6
508,7
508,8
508,9
508,10
508,11
508,12
508,13
508,14
508,15
510,0
510,1
511,0
511,1
512,0
512,1
513,0
513,1
514,0
514,1
515,0
515,1
516,0
516,1
517,0
517,1
519,0
519,1
519,2
519,3
519,4
519,5
519,6
519,7
521,0
521,1
522,0
522,1
523,0
523,1
524,0
524,1
526,0
526,1
526,2
526,3
528,0
528,1
529,0
529,1
531,0
531,1
534,0
534,1
534,2
534,3
534,4
534,5
534,6
534,7
534,8
534,9
534,10
534,11
534,12
534,13
534,14
534,15
534,16
534,17
534,18
534,19
534,20
534,21
534,22
534,23
534,24
534,25
534,26
534,27
534,28
534,29
534,30
534,31
534,32
534,33
534,34
534,35
534,36
534,37
534,38
534,39
534,40
534,41
534,42
534,43
534,44
534,45
534,46
534,47
534,48
534,49
534,50
534,51
534,52
534,53
534,54
534,55
534,56
534,57
534,58
534,59
534,60
534,61
534,62
534,63
534,64
534,65
534,66
534,67
534,68
534,69
534,70
534,71
535,0
535,1
535,2
535,3
535,4
535,5
535,6
535,7
535,8
535,9
535,10
535,11
535,12
535,13
535,14
535,15
535,16
535,17
535,18
535,19
537,0
537,1
537,2
537,3
537,4
537,5
537,6
537,7
537,8
537,9
537,10
537,11
537,12
537,13
537,14
537,15
537,16
537,17
537,18
537,19
537,20
537,21
537,22
537,23
537,24
537,25
537,26
537,27
537,28
537,29
537,30
537,31
537,32
537,33
537,34
537,35
537,36
537,37
537,38
537,39
537,40
537,41
537,42
537,43
537,44
537,45
537,46
537,47
537,48
537,49
537,50
537,51
537,52
537,53
537,54
537,55
537,56
537,57
537,58
537,59
537,60
537,61
537,62
537,63
537,64
537,65
537,66
537,67
537,68
537,69
537,70
537,71
539,0
539,1
540,0
540,1
541,0
541,1
542,0
542,1
543,0
543,1
544,0
544,1
545,0
545,1
546,0
546,1
547,0
547,1
548,0
548,1
549,0
549,1
550,0
550,1
551,0
551,1
552,0
552,1
553,0
553,1
554,0
554,1
555,0
555,1
556,0
556,1
557,0
557,1
558,0
558,1
559,0
559,1
560,0
560,1
561,0
561,1
562,0
562,1
563,0
563,1
564,0
564,1
565,0
565,1
566,0
566,1
567,0
567,1
568,0
568,1
569,0
569,1
570,0
570,1
571,0
571,1
572,0
572,1
573,0
573,1
574,0
574,1
576,0
576,1
576,2
576,3
576,4
576,5
576,6
576,7
576,8
576,9
576,10
576,11
576,12
576,13
576,14
576,15
576,16
576,17
576,18
576,19
576,20
576,21
576,22
576,23
576,24
576,25
576,26
576,27
576,28
576,29
576,30
576,31
576,32
576,33
576,34
576,35
576,36
576,37
576,38
576,39
576,40
576,41
576,42
576,43
576,44
576,45
576,46
576,47
578,0
578,1
579,0
579,1
580,0
580,1
581,0
581,1
582,0
582,1
583,0
583,1
584,0
584,1
585,0
585,1
586,0
586,1
587,0
587,1
588,0
588,1
589,0
589,1
590,0
590,1
591,0
591,1
592,0
592,1
593,0
593,1
594,0
594,1
595,0
595,1
596,0
596,1
597,0
597,1
598,0
598,1
599,0
599,1
600,0
600,1
601,0
601,1
603,0
603,1
603,2
603,3
603,4
603,5
603,6
603,7
603,8
603,9
603,10
603,11
603,12
603,13
603,14
603,15
603,16
603,17
603,18
603,19
603,20
603,21
603,22
603,23
603,24
603,25
603,26
603,27
603,28
603,29
603,30
603,31
605,0
605,1
606,0
606,1
607,0
607,1
608,0
608,1
609,0
609,1
610,0
610,1
611,0
611,1
612,0
612,1
613,0
613,1
614,0
614,1
615,0
615,1
616,0
616,1
617,0
617,1
618,0
618,1
619,0
619,1
620,0
620,1
622,0
622,1
622,2
622,3
622,4
622,5
622,6
622,7
622,8
622,9
622,10
622,11
622,12
622,13
622,14
622,15
624,0
624,1
625,0
625,1
626,0
626,1
627,0
627,1
628,0
628,1
629,0
629,1
630,0
630,1
631,0
631,1
633,0
633,1
633,2
633,3
633,4
633,5
633,6
633,7
635,0
635,1
636,0
636,1
637,0
637,1
638,0
638,1
640,0
640,1
640,2
640,3
642,0
642,1
643,0
643,1
645,0
645,1
648,0
648,1
648,2
648,3
648,4
648,5
648,6
648,7
648,8
648,9
648,10
648,11
648,12
648,13
648,14
648,15
648,16
648,17
648,18
648,19
648,20
648,21
648,22
648,23
648,24
648,25
648,26
648,27
648,28
648,29
648,30
648,31
648,32
648,33
648,34
648,35
648,36
648,37
648,38
648,39
648,40
648,41
648,42
648,43
648,44
648,45
648,46
648,47
650,0
650,1
650,2
651,0
651,1
651,2
652,0
652,1
652,2
653,0
653,1
653,2
654,0
654,1
654,2
655,0
655,1
655,2
656,0
656,1
656,2
657,0
657,1
657,2
658,0
658,1
658,2
659,0
659,1
659,2
660,0
660,1
660,2
661,0
661,1
661,2
662,0
662,1
662,2
663,0
663,1
663,2
664,0
664,1
664,2
665,0
665,1
665,2
667,0
667,1
667,2
667,3
667,4
667,5
667,6
667,7
668,0
668,1
668,2
668,3
668,4
668,5
668,6
668,7
669,0
669,1
669,2
669,3
669,4
669,5
669,6
669,7
670,0
670,1
670,2
670,3
670,4
670,5
670,6
670,7
673,0
673,1
674,0
674,1
675,0
675,1
676,0
676,1
677,0
677,1
678,0
678,1
679,0
679,1
680,0
680,1
682,0
682,1
683,0
683,1
684,0
684,1
685,0
685,1
686,0
686,1
687,0
687,1
688,0
688,1
689,0
689,1
691,0
691,1
691,2
691,3
691,4
691,5
691,6
691,7
692,0
692,1
692,2
692,3
692,4
692,5
692,6
692,7
695,0
695,1
696,0
696,1
697,0
697,1
698,0
698,1
700,0
700,1
701,0
701,1
702,0
702,1
703,0
703,1
705,0
705,1
705,2
705,3
705,4
705,5
705,6
705,7
707,0
707,1
708,0
708,1
709,0
709,1
710,0
710,1
712,0
712,1
712,2
712,3
714,0
714,1
715,0
715,1
717,0
717,1
720,0
720,1
720,2
720,3
720,4
720,5
720,6
720,7
720,8
720,9
720,10
720,11
720,12
720,13
720,14
720,15
720,16
720,17
720,18
720,19
723,0
723,1
723,2
723,3
723,4
723,5
723,6
723,7
723,8
723,9
723,10
723,11
723,12
723,13
723,14
723,15
723,16
723,17
723,18
723,19
723,20
723,21
723,22
723,23
726,0
726,1
726,2
726,3
726,4
726,5
726,6
726,7
726,8
726,9
726,10
726,11
726,12
726,13
726,14
726,15
726,16
726,17
726,18
726,19
726,20
726,21
726,22
726,23
729,0
729,1
729,2
729,3
729,4
729,5
729,6
729,7
729,8
729,9
729,10
729,11
729,12
729,13
729,14
729,15
729,16
729,17
729,18
729,19
729,20
729,21
729,22
729,23
734,0
734,1
735,0
735,1
737,0
737,1
742,0
742,1
743,0
743,1
745,0
745,1
750,0
750,1
751,0
751,1
753,0
753,1
756,0
756,1
756,2
756,3
756,4
756,5
756,6
756,7
756,8
756,9
756,10
756,11
760,0
760,1
763,0
763,1
763,2
763,3
763,4
763,5
763,6
763,7
763,8
763,9
763,10
763,11
763,12
763,13
763,14
763,15
763,16
763,17
764,0
764,1
764,2
764,3
764,4
764,5
764,6
764,7
764,8
764,9
764,10
764,11
764,12
764,13
764,14
764,15
764,16
764,17
766,0
766,1
766,2
766,3
766,4
766,5
766,6
766,7
766,8
766,9
766,10
766,11
766,12
766,13
766,14
766,15
766,16
766,17
768,0
768,1
769,0
769,1
770,0
770,1
771,0
771,1
773,0
773,1
773,2
773,3
773,4
773,5
773,6
773,7
773,8
773,9
773,10
773,11
773,12
773,13
773,14
773,15
773,16
773,17
773,18
773,19
773,20
773,21
773,22
773,23
773,24
773,25
773,26
773,27
773,28
773,29
773,30
773,31
775,0
775,1
776,0
776,1
777,0
777,1
778,0
778,1
779,0
779,1
780,0
780,1
781,0
781,1
782,0
782,1
783,0
783,1
784,0
784,1
785,0
785,1
786,0
786,1
787,0
787,1
788,0
788,1
789,0
789,1
790,0
790,1
792,0
792,1
792,2
792,3
792,4
792,5
792,6
792,7
792,8
792,9
792,10
792,11
792,12
792,13
792,14
792,15
794,0
794,1
795,0
795,1
796,0
796,1
797,0
797,1
798,0
798,1
799,0
799,1
800,0
800,1
801,0
801,1
803,0
803,1
803,2
803,3
803,4
803,5
803,6
803,7
805,0
805,1
806,0
806,1
807,0
807,1
808,0
808,1
810,0
810,1
810,2
810,3
812,0
812,1
813,0
813,1
815,0
815,1
818,0
818,1
818,2
818,3
818,4
818,5
818,6
818,7
818,8
818,9
818,10
818,11
818,12
818,13
818,14
818,15
818,16
818,17
821,0
821,1
821,2
821,3
821,4
821,5
821,6
821,7
821,8
821,9
821,10
821,11
821,12
821,13
821,14
821,15
821,16
821,17
826,0
826,1
828,0
828,1
830,0
830,1
834,0
834,1
836,0
836,1
839,0
839,1
839,2
839,3
839,4
839,5
839,6
839,7
839,8
839,9
839,10
839,11
839,12
839,13
839,14
839,15
839,16
839,17
840,0
840,1
840,2
840,3
840,4
840,5
840,6
840,7
840,8
840,9
840,10
840,11
840,12
840,13
840,14
840,15
840,16
840,17
841,0
841,1
841,2
841,3
841,4
841,5
841,6
841,7
841,8
841,9
843,0
843,1
843,2
843,3
843,4
843,5
843,6
843,7
843,8
843,9
843,10
843,11
843,12
843,13
843,14
843,15
843,16
843,17
843,18
843,19
843,20
843,21
843,22
843,23
843,24
843,25
843,26
843,27
845,0
845,1
846,0
846,1
847,0
847,1
848,0
848,1
849,0
849,1
850,0
850,1
851,0
851,1
852,0
852,1
853,0
853,1
854,0
854,1
855,0
855,1
856,0
856,1
857,0
857,1
858,0
858,1
860,0
860,1
860,2
860,3
860,4
860,5
860,6
860,7
860,8
860,9
860,10
860,11
860,12
860,13
860,14
860,15
860,16
860,17
860,18
860,19
860,20
860,21
860,22
860,23
860,24
860,25
860,26
860,27
860,28
860,29
860,30
860,31
862,0
862,1
863,0
863,1
864,0
864,1
865,0
865,1
866,0
866,1
867,0
867,1
868,0
868,1
869,0
869,1
870,0
870,1
871,0
871,1
872,0
872,1
873,0
873,1
874,0
874,1
875,0
875,1
876,0
876,1
877,0
877,1
879,0
879,1
879,2
879,3
879,4
879,5
879,6
879,7
879,8
879,9
879,10
879,11
879,12
879,13
879,14
879,15
881,0
881,1
882,0
882,1
883,0
883,1
884,0
884,1
885,0
885,1
886,0
886,1
887,0
887,1
888,0
888,1
890,0
890,1
890,2
890,3
890,4
890,5
890,6
890,7
892,0
892,1
893,0
893,1
894,0
894,1
895,0
895,1
897,0
897,1
897,2
897,3
899,0
899,1
900,0
900,1
902,0
902,1
905,0
905,1
905,2
905,3
905,4
905,5
905,6
905,7
905,8
905,9
905,10
905,11
905,12
905,13
905,14
905,15
905,16
905,17
908,0
908,1
908,2
908,3
908,4
908,5
908,6
908,7
908,8
908,9
908,10
908,11
908,12
908,13
908,14
908,15
908,16
908,17
913,0
913,1
916,0
916,1
916,2
916,3
916,4
916,5
916,6
916,7
916,8
916,9
916,10
916,11
916,12
916,13
916,14
916,15
916,16
916,17
916,18
916,19
921,0
921,1
924,0
924,1
924,2
924,3
924,4
924,5
924,6
924,7
924,8
924,9
924,10
924,11
928,0
928,1
928,2
928,3
928,4
928,5
928,6
928,7
928,8
928,9
930,0
930,1
931,0
931,1
933,0
933,1
934,0
934,1
935,0
935,1
936,0
936,1
938,0
938,1
939,0
939,1
941,0
941,1
944,0
944,1
944,2
944,3
944,4
944,5
944,6
944,7
944,8
944,9
948,0
948,1
948,2
948,3
950,0
950,1
951,0
951,1
953,0
953,1
956,0
956,1
956,2
956,3
956,4
956,5
956,6
956,7
956,8
956,9
956,10
956,11
956,12
956,13
956,14
956,15
956,16
956,17
956,18
956,19
957,0
957,1
957,2
957,3
957,4
957,5
957,6
957,7
957,8
957,9
957,10
957,11
957,12
957,13
957,14
957,15
957,16
957,17
957,18
957,19
959,0
959,1
959,2
959,3
959,4
959,5
959,6
959,7
959,8
959,9
959,10
959,11
959,12
959,13
959,14
959,15
959,16
959,17
959,18
959,19
959,20
959,21
959,22
959,23
959,24
959,25
959,26
959,27
959,28
959,29
959,30
959,31
961,0
961,1
962,0
962,1
963,0
963,1
964,0
964,1
965,0
965,1
966,0
966,1
967,0
967,1
968,0
968,1
969,0
969,1
970,0
970,1
971,0
971,1
972,0
972,1
973,0
973,1
974,0
974,1
975,0
975,1
976,0
976,1
978,0
978,1
979,0
979,1
980,0
980,1
981,0
981,1
982,0
982,1
983,0
983,1
984,0
984,1
985,0
985,1
987,0
987,1
987,2
987,3
987,4
987,5
987,6
987,7
988,0
988,1
988,2
988,3
988,4
988,5
988,6
988,7
990,0
990,1
991,0
991,1
992,0
992,1
993,0
993,1
994,0
994,1
995,0
995,1
996,0
996,1
997,0
997,1
999,0
999,1
1000,0
1000,1
1001,0
1001,1
1002,0
1002,1
1004,0
1004,1
1005,0
1005,1
1007,0
1007,1
1010,0
1010,1
1010,2
1010,3
1010,4
1010,5
1010,6
1010,7
1010,8
1010,9
1010,10
1010,11
1010,12
1010,13
1010,14
1010,15
1010,16
1010,17
1010,18
1010,19
1013,0
1013,1
1013,2
1013,3
1013,4
1013,5
1013,6
1013,7
1013,8
1013,9
1013,10
1013,11
1013,12
1013,13
1013,14
1013,15
1013,16
1013,17
1013,18
1013,19
1018,0
1018,1
1019,0
1019,1
1021,0
1021,1
1022,0
1022,1
1024,0
1024,1
1028,0
1028,1
1028,2
1028,3
1028,4
1028,5
1028,6
1028,7
1028,8
1028,9
1028,10
1028,11
1028,12
1028,13
1028,14
1028,15
1028,16
1028,17
1030,0
1030,1
1031,0
1031,1
1033,0
1033,1
1034,0
1034,1
1035,0
1035,1
1036,0
1036,1
1037,0
1037,1
1038,0
1038,1
1039,0
1039,1
1040,0
1040,1
1042,0
1042,1
1043,0
1043,1
1044,0
1044,1
1045,0
1045,1
1047,0
1047,1
1048,0
1048,1
1050,0
1050,1
1053,0
1053,1
1053,2
1053,3
1053,4
1053,5
1053,6
1053,7
1053,8
1053,9
1053,10
1053,11
1053,12
1053,13
1053,14
1053,15
1053,16
1053,17
1057,0
1057,1
1057,2
1057,3
1057,4
1057,5
1057,6
1057,7
1057,8
1057,9
1057,10
1057,11
1057,12
1057,13
1057,14
1057,15
1059,0
1059,1
1060,0
1060,1
1061,0
1061,1
1062,0
1062,1
1063,0
1063,1
1064,0
1064,1
1065,0
1065,1
1066,0
1066,1
1068,0
1068,1
1069,0
1069,1
1070,0
1070,1
1071,0
1071,1
1073,0
1073,1
1074,0
1074,1
1076,0
1076,1
1079,0
1079,1
1079,2
1079,3
1079,4
1079,5
1079,6
1079,7
1079,8
1079,9
1079,10
1079,11
1079,12
1079,13
1079,14
1079,15
1083,0
1083,1
1083,2
1083,3
1083,4
1083,5
1083,6
1083,7
1083,8
1083,9
1083,10
1083,11
1083,12
1083,13
