956,3,40,20,30,0,10,1700,1800
956,4,50,20,20,0,10,1745,1845
956,5,60,20,10,0,10,1830,1930
956,6,66,14,10,0,10,1845,1945
956,7,74,16,10,0,0,1845,1945
956,8,66,14,10,0,10,1800,1900
956,9,60,20,10,0,10,1730,1830
956,10,40,20,20,0,20,1630,1730
956,11,30,20,20,0,30,1545,1645
956,12,20,10,30,20,20,1545,1645
1036,1,22,17,22,9,30,1530,1630
1036,2,24,17,26,6,27,1630,1730
1036,3,26,16,28,7,23,1730,1830
1036,4,35,19,30,0,16,1900,2000
1036,5,46,19,25,0,10,2000,2100
1036,6,57,17,18,0,8,2030,2130
1036,7,65,16,15,0,4,2030,2130
1036,8,62,12,20,0,6,1930,2030
1036,9,52,11,27,0,10,1830,1930
1036,10,34,14,42,0,10,1700,1800
1036,11,19,13,39,7,22,1530,1630
1036,12,20,16,25,9,30,1530,1630
1065,1,10,5,30,35,20,1500,1600
1065,2,10,5,35,30,20,1530,1630
1065,3,15,5,40,15,25,1600,1700
1065,4,25,15,35,5,20,1700,1800
1065,5,35,20,30,0,15,1800,1900
1065,6,40,25,15,0,20,1900,2000
1065,7,50,20,15,0,15,1900,2000
1065,8,35,20,20,0,25,1800,1900
1065,9,25,20,30,0,25,1700,1800
1065,10,15,10,40,0,35,1600,1700
1065,11,10,10,30,30,20,1530,1630
1065,12,10,10,25,35,20,1500,1600
1091,1,10,10,10,35,35,1500,1530
1091,2,20,10,10,30,30,1545,1630
1091,3,35,15,20,15,15,1645,1715
1091,4,40,20,30,0,10,1830,1915
1091,5,35,15,40,0,10,1930,2000
1091,6,35,15,45,0,5,2000,2045
1091,7,30,15,50,0,5,1945,2030
1091,8,35,25,35,0,5,1900,1945
1091,9,40,20,30,0,10,1745,1830
1091,10,25,10,35,10,20,1645,1730
1091,11,25,10,15,25,25,1445,1530
1091,12,10,5,10,40,35,1415,1500
1123,1,25,10,45,0,20,1745,1830
1123,2,30,10,45,0,15,1815,1900
1123,3,55,15,20,0,10,1900,1945
1123,4,60,10,30,0,0,2000,2100
1123,5,75,15,10,0,0,2030,2130
1123,6,80,20,0,0,0,2100,2200
1123,7,85,15,0,0,0,2100,2200
1123,8,85,15,0,0,0,2045,2130
1123,9,60,10,30,0,0,2000,2030
1123,10,40,10,40,0,10,1845,1930
1123,11,25,10,50,0,15,1730,1830
1123,12,30,10,45,0,15,1715,1830
1152,1,10,10,10,35,35,1500,1530
1152,2,20,10,10,30,30,1545,1630
1152,3,35,15,30,5,15,1645,1715
1152,4,45,25,20,0,10,1830,1915
1152,5,50,15,25,0,10,1930,2000
1152,6,55,15,20,0,10,2000,2045
1152,7,65,15,10,0,10,1945,2030
1152,8,65,15,10,0,10,1900,1945
1152,9,45,15,25,0,15,1745,1830
1152,10,30,10,40,0,20,1645,1730
1152,11,25,10,15,5,45,1445,1530
1152,12,10,5,10,30,45,1415,1500
1189,1,15,13,45,8,19,1530,1630
1189,2,15,18,36,10,21,1630,1730
1189,3,15,20,37,3,25,1715,1815
1189,4,21,17,37,0,25,1930,2030
1189,5,40,25,25,0,10,2030,2130
1189,6,45,25,15,0,15,2100,2200
1189,7,50,26,14,0,10,2045,2145
1189,8,41,21,23,0,15,1945,2045
1189,9,32,21,33,0,14,1830,1930
1189,10,28,20,35,0,17,1730,1830
1189,11,15,25,33,2,25,1515,1615
1189,12,10,15,37,8,30,1445,1545
1224,1,5,15,35,15,30,1630,1730
1224,2,10,20,30,15,25,1700,1800
1224,3,20,20,35,0,25,1730,1830
1224,4,45,15,25,0,15,1900,2000
1224,5,55,15,25,0,5,1930,2030
1224,6,75,20,5,0,0,1945,2045
1224,7,85,15,0,0,0,2000,2100
1224,8,90,10,0,0,0,1930,2030
1224,9,50,20,20,0,10,1830,1930
1224,10,15,20,45,0,20,1745,1845
1224,11,10,15,40,0,35,1615,1715
1224,12,10,15,35,15,25,1600,1700
1350,1,10,5,30,35,20,1400,1500
1350,2,10,5,35,30,20,1500,1600
1350,3,15,5,40,15,25,1600,1700
1350,4,25,15,35,5,20,1830,1930
1350,5,35,20,30,0,15,1930,2030
1350,6,40,25,15,0,20,2100,2200
1350,7,50,20,15,0,15,2100,2200
1350,8,35,20,20,0,25,2000,2100
1350,9,25,20,30,0,25,1900,2000
1350,10,15,10,35,5,35,1730,1830
1350,11,10,10,30,30,20,1500,1600
1350,12,10,10,25,35,20,1400,1500
1372,1,10,15,16,39,20,1500,1600
1372,2,10,15,25,30,20,1530,1630
1372,3,25,15,25,10,25,1600,1700
1372,4,30,20,25,5,20,1700,1800
1372,5,30,25,25,0,20,1800,1900
1372,6,30,25,25,0,20,1900,2000
1372,7,35,25,25,0,15,1900,2000
1372,8,30,25,30,0,15,1800,1900
1372,9,35,20,25,0,20,1700,1800
1372,10,35,35,15,0,15,1600,1700
1372,11,25,35,15,0,25,1530,1630
1372,12,20,25,15,10,30,1500,1600
1397,1,20,30,30,10,10,1500,1530
1397,2,20,40,30,0,10,1545,1615
1397,3,30,30,30,0,10,1630,1730
1397,4,50,20,20,0,10,1745,1830
1397,5,60,20,20,0,0,1815,1945
1397,6,70,20,10,0,0,1830,1945
1397,7,80,20,0,0,0,1830,1945
1397,8,80,20,0,0,0,1800,1930
1397,9,70,20,10,0,0,1715,1800
1397,10,50,30,20,0,0,1630,1700
1397,11,40,40,20,0,0,1530,1615
1397,12,20,30,30,10,10,1500,1545
1440,1,0,20,40,40,0,2200,2300
1440,2,25,20,55,0,0,2230,2330
1440,3,40,25,15,0,20,2300,0
1440,4,55,10,20,0,15,0,100
1440,5,70,10,20,0,0,100,200
1440,6,90,5,5,0,0,200,300
1440,7,90,10,0,0,0,200,300
1440,8,95,5,0,0,0,100,200
1440,9,80,5,10,0,5,0,100
1440,10,60,10,15,5,10,2300,0
1440,11,30,30,25,10,5,2230,2330
1440,12,0,30,30,35,5,2200,2300
1548,1,80,0,10,0,10,1000,1115
1548,2,80,0,10,0,10,930,1045
1548,3,70,10,10,0,10,900,1015
1548,4,70,10,10,0,10,800,900
1548,5,60,10,20,0,10,730,830
1548,6,50,20,20,0,10,700,800
1548,7,50,20,20,0,10,700,815
1548,8,50,20,20,0,10,730,830
1548,9,60,10,20,0,10,800,900
1548,10,60,10,20,0,10,900,1000
1548,11,60,10,20,0,10,930,1030
1548,12,80,0,10,0,10,1000,1115
1564,1,70,0,0,15,15,930,1030
1564,2,70,0,0,15,15,1000,1100
1564,3,65,15,10,0,10,1030,1130
1564,4,65,15,10,0,10,1100,1200
1564,5,40,25,20,0,15,1130,1230
1564,6,40,25,20,0,15,1200,1300
1564,7,5,15,70,0,10,1200,1300
1564,8,5,15,70,0,10,1130,1230
1564,9,40,25,20,0,15,1045,1145
1564,10,65,15,10,0,10,1000,1100
1564,11,65,15,10,0,10,930,1030
1564,12,70,0,0,15,15,915,1015
1568,1,70,0,0,15,15,1515,1545
1568,2,70,0,0,15,15,1500,1600
1568,3,65,15,10,0,10,1530,1630
1568,4,65,15,10,0,10,1545,1645
1568,5,40,25,20,0,15,1600,1700
1568,6,40,25,20,0,15,1615,1715
1568,7,5,15,70,0,10,1615,1715
1568,8,5,15,70,0,10,1600,1700
1568,9,40,25,20,0,15,1530,1630
1568,10,65,15,10,0,10,1500,1600
1568,11,65,15,10,0,10,1430,1530
1568,12,70,0,0,15,15,1430,1530
1577,1,70,0,0,15,15,930,1030
1577,2,70,0,0,15,15,1000,1100
1577,3,65,15,10,0,10,1030,1130
1577,4,65,15,10,0,10,1100,1200
1577,5,40,25,20,0,15,1130,1230
1577,6,40,25,20,0,15,1200,1300
1577,7,5,15,70,0,10,1200,1300
1577,8,5,15,70,0,10,1130,1230
1577,9,40,25,20,0,15,1045,1145
1577,10,65,15,10,0,10,1000,1100
1577,11,65,15,10,0,10,930,1030
1577,12,70,0,0,15,15,915,1015
1584,1,70,10,10,0,10,1415,1515
1584,2,75,10,10,0,5,1430,1530
1584,3,80,10,5,0,5,1500,1600
1584,4,80,15,0,0,5,1515,1615
1584,5,85,15,0,0,0,1530,1630
1584,6,90,10,0,0,0,1545,1645
1584,7,90,10,0,0,0,1545,1645
1584,8,85,15,0,0,0,1530,1630
1584,9,80,15,0,0,5,1500,1600
1584,10,80,10,5,0,5,1430,1530
1584,11,75,10,10,0,5,1400,1500
1584,12,70,10,10,0,10,1400,1500
1717,1,65,15,10,0,10,2345,45
1717,2,60,25,10,0,5,2315,15
1717,3,60,25,10,0,5,2245,2345
1717,4,55,20,15,0,10,2200,2300
1717,5,45,10,15,0,30,2130,2230
1717,6,45,5,20,0,30,2115,2215
1717,7,35,15,10,0,40,2130,2230
1717,8,40,15,20,0,25,2145,2245
1717,9,55,10,25,0,10,2215,2300
1717,10,55,25,10,0,10,2230,2330
1717,11,65,15,10,0,10,2300,15
1717,12,80,5,10,0,5,2330,45
